anomaly,amount
low_risk,468.04153
low_risk,605.9363
low_risk,470.29797
moderate_risk,429.27957
low_risk,337.28958
low_risk,281.95444
moderate_risk,706.7195
low_risk,14.503666
low_risk,587.5924
low_risk,448.3831
low_risk,684.8088
low_risk,613.0309
low_risk,388.04663
low_risk,368.351
low_risk,641.6904
low_risk,598.2805
moderate_risk,809.41174
moderate_risk,650.4727
moderate_risk,795.52075
low_risk,461.95496
low_risk,414.18417
moderate_risk,447.08514
low_risk,255.0602
low_risk,420.46283
moderate_risk,565.54254
low_risk,551.5658
moderate_risk,1184.5859
moderate_risk,759.6438
low_risk,637.16394
moderate_risk,101.10629
low_risk,133.42488
moderate_risk,813.8381
low_risk,155.76585
low_risk,252.57158
moderate_risk,85.36077
low_risk,628.20685
low_risk,490.77048
moderate_risk,823.0095
moderate_risk,958.9165
low_risk,19.623552
low_risk,512.22754
low_risk,254.99033
low_risk,477.11774
moderate_risk,1048.811
low_risk,275.68784
moderate_risk,183.57184
low_risk,0.01
moderate_risk,806.3157
low_risk,354.35422
moderate_risk,733.53265
moderate_risk,721.342
moderate_risk,922.34875
low_risk,618.44867
moderate_risk,151.61154
moderate_risk,752.7546
low_risk,657.3485
moderate_risk,723.08875
low_risk,692.0291
moderate_risk,701.73206
moderate_risk,154.36598
moderate_risk,324.22357
moderate_risk,539.12006
low_risk,358.31662
low_risk,699.297
moderate_risk,720.1455
moderate_risk,187.76886
moderate_risk,1259.0725
low_risk,519.5119
low_risk,292.05307
moderate_risk,959.7778
moderate_risk,771.54047
low_risk,506.22687
moderate_risk,440.73438
low_risk,507.62848
low_risk,600.296
low_risk,210.63753
low_risk,351.59415
low_risk,698.31396
moderate_risk,277.66708
moderate_risk,361.9173
low_risk,427.4472
low_risk,418.90762
low_risk,599.9934
moderate_risk,553.0723
low_risk,524.7788
low_risk,580.10504
low_risk,595.1627
moderate_risk,529.0592
low_risk,696.43414
low_risk,380.8418
low_risk,337.40527
moderate_risk,668.7169
moderate_risk,1012.5994
moderate_risk,968.42004
moderate_risk,898.38654
moderate_risk,963.5101
low_risk,334.69656
low_risk,0.01
low_risk,566.8269
moderate_risk,491.63672
moderate_risk,851.2974
moderate_risk,896.3631
low_risk,664.22833
low_risk,636.4693
low_risk,306.556
moderate_risk,766.9532
low_risk,530.14294
low_risk,646.2851
moderate_risk,490.00983
moderate_risk,1027.7032
low_risk,600.1701
moderate_risk,786.60693
moderate_risk,1021.6905
low_risk,31.004658
low_risk,273.47513
low_risk,134.93733
low_risk,360.90506
low_risk,76.2233
low_risk,642.825
low_risk,336.32172
low_risk,212.04955
moderate_risk,841.4176
moderate_risk,883.54626
low_risk,371.42853
low_risk,531.7049
low_risk,530.07025
low_risk,271.71536
moderate_risk,809.71014
moderate_risk,325.887
low_risk,589.39
low_risk,527.3137
low_risk,323.98203
moderate_risk,730.68524
low_risk,334.90222
moderate_risk,653.5171
moderate_risk,731.2991
low_risk,76.99264
moderate_risk,562.37866
low_risk,144.95146
low_risk,360.17993
moderate_risk,637.95105
moderate_risk,906.6059
low_risk,309.1208
low_risk,414.86926
low_risk,0.01
moderate_risk,754.3084
low_risk,483.5477
low_risk,479.60947
low_risk,156.02342
moderate_risk,853.76166
low_risk,57.33276
low_risk,562.4834
moderate_risk,963.74225
moderate_risk,415.76382
moderate_risk,775.6663
low_risk,483.53275
moderate_risk,1028.4097
low_risk,570.40753
low_risk,620.21045
low_risk,315.76746
low_risk,520.281
moderate_risk,813.4286
moderate_risk,299.89948
moderate_risk,553.4419
low_risk,621.5666
low_risk,373.7234
moderate_risk,564.8578
low_risk,466.2173
moderate_risk,293.50156
moderate_risk,803.644
moderate_risk,800.3281
low_risk,630.65027
low_risk,251.60178
low_risk,597.5732
low_risk,607.54974
moderate_risk,725.77686
moderate_risk,1017.2733
moderate_risk,717.95264
low_risk,473.59283
moderate_risk,757.00653
low_risk,396.6121
moderate_risk,198.80385
low_risk,366.89615
moderate_risk,278.16403
low_risk,233.71046
low_risk,197.07657
moderate_risk,866.9469
low_risk,477.2873
low_risk,686.2828
low_risk,570.9402
low_risk,660.26416
moderate_risk,667.5101
moderate_risk,774.70123
moderate_risk,769.2366
moderate_risk,333.53354
low_risk,535.1764
low_risk,478.1958
low_risk,583.00916
moderate_risk,1243.8339
moderate_risk,971.78546
low_risk,553.5855
moderate_risk,781.58325
moderate_risk,651.0194
low_risk,601.8767
moderate_risk,703.5417
moderate_risk,601.029
moderate_risk,1017.164
low_risk,376.50433
low_risk,495.32565
low_risk,0.01
low_risk,370.16928
moderate_risk,750.15314
low_risk,541.06995
moderate_risk,580.4238
moderate_risk,1144.8414
moderate_risk,797.2966
low_risk,636.5817
moderate_risk,811.8434
moderate_risk,445.51764
low_risk,201.9206
moderate_risk,834.5304
low_risk,154.13036
low_risk,443.696
low_risk,499.61206
moderate_risk,834.11914
low_risk,645.46124
low_risk,429.05368
low_risk,392.37885
low_risk,442.5842
moderate_risk,247.22234
moderate_risk,181.6618
moderate_risk,733.4911
low_risk,696.10803
low_risk,368.4003
moderate_risk,985.9513
moderate_risk,470.18933
moderate_risk,379.6285
low_risk,477.0548
moderate_risk,437.7768
low_risk,571.709
low_risk,467.6981
moderate_risk,732.1076
low_risk,470.19766
low_risk,366.15027
low_risk,435.3533
moderate_risk,333.47775
low_risk,413.00967
low_risk,530.8757
low_risk,372.38257
low_risk,231.21408
low_risk,337.21906
low_risk,590.801
low_risk,469.22485
low_risk,651.19525
low_risk,597.6157
low_risk,637.9123
low_risk,466.8635
moderate_risk,279.27838
low_risk,628.13574
low_risk,361.62628
moderate_risk,973.4263
moderate_risk,470.67825
moderate_risk,216.46149
low_risk,129.9763
low_risk,639.76874
low_risk,619.55176
low_risk,530.25073
low_risk,424.90637
low_risk,619.9977
moderate_risk,727.3483
moderate_risk,564.99005
low_risk,622.0877
low_risk,304.8165
low_risk,404.35458
low_risk,637.4195
moderate_risk,232.4056
low_risk,372.07245
low_risk,611.26276
low_risk,181.991
moderate_risk,903.6868
moderate_risk,302.59036
moderate_risk,230.0954
low_risk,431.99567
moderate_risk,769.87836
low_risk,327.5622
low_risk,457.36035
moderate_risk,427.95102
moderate_risk,478.48184
moderate_risk,878.56036
low_risk,290.5285
moderate_risk,991.813
moderate_risk,351.45856
moderate_risk,711.69995
moderate_risk,782.59753
low_risk,532.76117
low_risk,640.2775
moderate_risk,882.76056
low_risk,209.70131
low_risk,488.04855
moderate_risk,895.95654
low_risk,322.95218
low_risk,546.9644
moderate_risk,410.60236
moderate_risk,760.80396
moderate_risk,546.63226
low_risk,346.08798
low_risk,488.6582
low_risk,641.1192
moderate_risk,457.89246
moderate_risk,298.2241
low_risk,296.98444
moderate_risk,463.0264
moderate_risk,787.4266
moderate_risk,670.7474
moderate_risk,709.7303
low_risk,418.80887
low_risk,479.66992
moderate_risk,907.1191
moderate_risk,697.9439
moderate_risk,568.1735
low_risk,361.96646
moderate_risk,604.7229
low_risk,24.94557
low_risk,478.76117
moderate_risk,607.15405
moderate_risk,324.4542
moderate_risk,811.3328
low_risk,414.86502
low_risk,250.72824
low_risk,546.7453
low_risk,292.0098
moderate_risk,614.2279
moderate_risk,458.91345
moderate_risk,1449.2548
moderate_risk,769.43866
moderate_risk,15.253034
low_risk,489.74796
low_risk,182.10674
moderate_risk,320.7246
low_risk,217.47586
moderate_risk,1047.2311
low_risk,679.06134
moderate_risk,283.24564
moderate_risk,636.8099
low_risk,339.64844
low_risk,0.01
low_risk,389.3846
low_risk,480.63904
low_risk,154.1255
low_risk,195.60583
moderate_risk,779.94586
low_risk,513.0046
low_risk,383.77322
low_risk,309.90198
low_risk,237.58961
moderate_risk,601.13654
low_risk,651.5208
moderate_risk,616.5594
moderate_risk,238.66724
moderate_risk,563.27826
low_risk,675.52893
low_risk,105.93025
moderate_risk,667.6032
low_risk,670.92163
low_risk,146.39658
moderate_risk,381.68713
low_risk,634.1612
low_risk,517.00635
low_risk,200.62953
moderate_risk,360.57858
low_risk,410.76248
low_risk,230.08214
low_risk,288.37897
moderate_risk,1036.4712
low_risk,616.2362
low_risk,427.5202
moderate_risk,721.53906
low_risk,697.81036
moderate_risk,201.79243
moderate_risk,768.1201
low_risk,63.393677
low_risk,613.9137
moderate_risk,156.1222
low_risk,502.25793
moderate_risk,748.5813
low_risk,620.9359
moderate_risk,593.8564
moderate_risk,807.0185
low_risk,515.9514
low_risk,484.21704
low_risk,590.2477
low_risk,493.19086
low_risk,285.65335
moderate_risk,512.3634
low_risk,324.68277
low_risk,408.58963
low_risk,521.7709
moderate_risk,698.593
moderate_risk,523.7064
low_risk,669.84686
moderate_risk,1252.064
low_risk,509.05252
moderate_risk,824.7771
low_risk,184.24048
low_risk,484.5168
low_risk,551.5478
moderate_risk,490.74738
low_risk,530.6956
low_risk,696.9353
moderate_risk,1104.74
low_risk,413.7561
low_risk,456.82462
moderate_risk,397.0793
moderate_risk,1422.1139
moderate_risk,704.531
low_risk,426.74646
low_risk,490.99893
low_risk,511.40775
low_risk,458.8167
low_risk,643.4233
moderate_risk,692.2195
moderate_risk,335.99347
moderate_risk,1095.3816
moderate_risk,622.1367
low_risk,277.63245
low_risk,294.23312
moderate_risk,523.9104
low_risk,316.74387
low_risk,604.10583
low_risk,585.33875
low_risk,235.22409
low_risk,266.61844
moderate_risk,495.57928
low_risk,14.832754
low_risk,160.22913
moderate_risk,332.9717
moderate_risk,859.026
low_risk,431.58255
moderate_risk,258.9543
low_risk,118.95506
low_risk,283.80975
low_risk,450.93893
low_risk,426.4663
moderate_risk,647.32745
moderate_risk,289.62796
moderate_risk,821.2874
low_risk,361.4298
moderate_risk,478.98154
moderate_risk,540.80493
low_risk,446.97183
low_risk,611.4168
low_risk,571.4333
moderate_risk,406.44934
moderate_risk,744.388
low_risk,174.21992
moderate_risk,211.89146
moderate_risk,719.1177
moderate_risk,470.35687
moderate_risk,860.30286
low_risk,51.562744
low_risk,81.892265
low_risk,641.0268
low_risk,623.02405
low_risk,529.72064
low_risk,229.7313
low_risk,297.64728
low_risk,26.913837
low_risk,276.74243
moderate_risk,920.64984
moderate_risk,214.96236
moderate_risk,463.29013
low_risk,509.45035
low_risk,259.21585
moderate_risk,913.4919
low_risk,116.132904
low_risk,414.37305
low_risk,409.5259
low_risk,385.94647
low_risk,82.86819
low_risk,591.597
low_risk,386.34732
moderate_risk,199.24261
low_risk,162.19684
moderate_risk,707.87354
moderate_risk,1012.7481
moderate_risk,876.146
moderate_risk,342.93085
moderate_risk,102.63776
low_risk,522.9174
low_risk,608.85675
moderate_risk,780.8212
low_risk,433.6853
low_risk,620.0078
low_risk,584.409
low_risk,565.347
low_risk,525.95734
low_risk,593.1008
moderate_risk,588.8705
low_risk,227.32863
low_risk,633.14087
moderate_risk,59.744274
low_risk,431.3465
moderate_risk,700.84753
moderate_risk,843.9004
moderate_risk,207.02457
moderate_risk,1136.3633
low_risk,169.53493
moderate_risk,857.4801
moderate_risk,757.7908
low_risk,286.4939
moderate_risk,590.5341
low_risk,476.4527
low_risk,406.67633
low_risk,93.20264
moderate_risk,522.7329
moderate_risk,769.95667
moderate_risk,87.42279
low_risk,623.63257
low_risk,410.7356
moderate_risk,561.9571
low_risk,587.5953
moderate_risk,658.651
low_risk,530.9961
low_risk,332.00452
moderate_risk,920.6363
low_risk,609.3084
low_risk,464.11823
low_risk,564.59534
low_risk,430.36444
moderate_risk,630.3574
low_risk,637.96173
low_risk,608.27673
low_risk,606.8441
moderate_risk,722.30554
moderate_risk,268.98782
moderate_risk,633.64856
moderate_risk,618.1701
low_risk,312.67474
moderate_risk,365.97195
moderate_risk,245.90001
low_risk,72.03944
moderate_risk,410.77792
low_risk,96.23865
moderate_risk,570.6938
moderate_risk,1089.4943
moderate_risk,760.48553
low_risk,288.12985
moderate_risk,601.62115
moderate_risk,547.5373
moderate_risk,921.3757
low_risk,298.26172
low_risk,432.59894
low_risk,533.79834
low_risk,547.54877
moderate_risk,131.66705
low_risk,674.18805
low_risk,435.03082
low_risk,489.71286
low_risk,347.1906
moderate_risk,571.47797
low_risk,518.31256
low_risk,539.9644
moderate_risk,722.43616
moderate_risk,390.6653
moderate_risk,191.6931
moderate_risk,659.0137
low_risk,334.24353
moderate_risk,459.24768
low_risk,192.34929
moderate_risk,743.21326
moderate_risk,714.3461
low_risk,286.29373
low_risk,649.49066
moderate_risk,670.5283
moderate_risk,81.18986
moderate_risk,330.65247
low_risk,312.47507
moderate_risk,817.4357
moderate_risk,1049.5962
moderate_risk,492.44592
moderate_risk,849.21747
low_risk,468.09927
low_risk,0.01
low_risk,486.41537
low_risk,532.36444
low_risk,217.6875
low_risk,638.25854
low_risk,489.45966
low_risk,288.2679
moderate_risk,392.8101
moderate_risk,738.67566
moderate_risk,148.11575
moderate_risk,861.6342
moderate_risk,834.9448
low_risk,456.25488
moderate_risk,756.3921
low_risk,691.45026
low_risk,569.12573
moderate_risk,0.01
low_risk,563.7103
moderate_risk,863.3235
low_risk,439.47647
moderate_risk,253.58063
low_risk,537.1742
low_risk,564.08374
moderate_risk,876.03503
low_risk,286.75974
moderate_risk,1041.257
moderate_risk,869.39795
low_risk,168.05672
low_risk,448.4333
low_risk,646.2068
moderate_risk,337.64523
low_risk,539.1515
low_risk,394.7165
low_risk,268.44406
moderate_risk,749.9141
moderate_risk,575.814
moderate_risk,1146.6716
low_risk,576.70636
low_risk,167.88187
low_risk,221.6885
moderate_risk,236.9923
low_risk,625.0885
low_risk,671.6649
low_risk,99.33452
moderate_risk,879.5886
moderate_risk,487.23102
moderate_risk,915.7111
moderate_risk,651.8132
moderate_risk,486.77994
low_risk,673.3735
low_risk,654.5504
low_risk,345.5941
low_risk,448.855
moderate_risk,821.70764
moderate_risk,545.07874
moderate_risk,542.3939
low_risk,326.33777
low_risk,385.0586
low_risk,361.24432
low_risk,236.83368
moderate_risk,720.366
low_risk,366.74432
low_risk,259.75204
low_risk,356.0975
moderate_risk,568.32587
low_risk,322.55112
low_risk,652.7571
moderate_risk,844.405
moderate_risk,752.58954
moderate_risk,463.41638
low_risk,578.7083
moderate_risk,432.81796
low_risk,649.9974
moderate_risk,374.0837
low_risk,468.2834
low_risk,430.82928
low_risk,345.42004
moderate_risk,606.594
low_risk,670.76636
low_risk,0.01
moderate_risk,0.01
low_risk,595.20325
low_risk,365.44516
low_risk,568.65326
low_risk,364.9286
moderate_risk,727.74023
low_risk,447.6658
low_risk,402.1547
low_risk,417.49567
low_risk,493.12134
moderate_risk,713.7301
moderate_risk,471.65585
low_risk,249.62056
low_risk,297.87543
low_risk,547.4471
moderate_risk,647.8105
low_risk,694.74194
low_risk,653.7824
moderate_risk,893.8342
low_risk,631.176
low_risk,611.8397
low_risk,512.4974
moderate_risk,716.14734
low_risk,649.3084
low_risk,566.56006
moderate_risk,904.16327
low_risk,537.7964
moderate_risk,799.65894
moderate_risk,724.1001
moderate_risk,563.599
low_risk,543.77496
moderate_risk,570.5362
moderate_risk,213.82678
low_risk,314.93777
moderate_risk,929.45514
low_risk,420.66904
moderate_risk,839.78204
low_risk,557.72375
low_risk,510.03546
moderate_risk,335.07153
moderate_risk,899.3388
moderate_risk,467.95483
low_risk,88.91355
low_risk,596.75903
low_risk,99.14583
low_risk,405.57913
low_risk,0.01
low_risk,168.87694
low_risk,348.1696
low_risk,68.33956
low_risk,59.627148
low_risk,418.19818
low_risk,222.24121
moderate_risk,414.79373
low_risk,407.76965
moderate_risk,907.055
moderate_risk,967.38513
moderate_risk,762.4302
moderate_risk,718.66315
moderate_risk,764.8727
moderate_risk,773.2695
moderate_risk,941.57825
moderate_risk,1070.9664
low_risk,570.77454
low_risk,452.77673
moderate_risk,894.96204
low_risk,0.01
low_risk,220.5222
low_risk,338.71368
low_risk,635.48975
low_risk,646.19836
low_risk,586.8075
moderate_risk,949.48206
low_risk,380.41
moderate_risk,678.20667
low_risk,299.90094
low_risk,392.49057
low_risk,501.26648
moderate_risk,729.85925
low_risk,239.29019
moderate_risk,464.287
low_risk,267.96826
moderate_risk,810.26874
low_risk,458.33356
low_risk,403.81485
moderate_risk,544.106
low_risk,641.7405
moderate_risk,490.8954
low_risk,248.59578
moderate_risk,391.16635
moderate_risk,880.92645
low_risk,652.1891
moderate_risk,713.59796
moderate_risk,753.5047
moderate_risk,397.9122
low_risk,25.648016
moderate_risk,64.74879
low_risk,633.2765
low_risk,546.0426
low_risk,307.4178
low_risk,419.92087
low_risk,660.1886
moderate_risk,867.3161
low_risk,537.4585
low_risk,551.16394
low_risk,538.8236
moderate_risk,350.26987
low_risk,415.60797
moderate_risk,314.2164
low_risk,68.39005
moderate_risk,837.6014
moderate_risk,520.18646
moderate_risk,866.59937
moderate_risk,875.798
moderate_risk,794.88324
low_risk,435.2172
low_risk,416.21115
low_risk,203.38492
low_risk,583.0274
moderate_risk,840.2288
low_risk,583.57007
moderate_risk,959.7737
low_risk,351.6885
moderate_risk,1092.3857
moderate_risk,769.0714
low_risk,439.891
low_risk,0.01
moderate_risk,609.1175
moderate_risk,966.3714
moderate_risk,926.68463
low_risk,512.75867
low_risk,251.24161
low_risk,476.19513
low_risk,596.729
low_risk,663.7294
moderate_risk,675.24664
moderate_risk,1104.784
moderate_risk,643.96625
low_risk,517.1786
low_risk,409.4467
low_risk,65.89007
low_risk,272.62982
low_risk,537.3723
moderate_risk,755.34735
low_risk,472.3942
moderate_risk,303.76172
moderate_risk,555.5688
moderate_risk,768.26074
moderate_risk,860.3698
moderate_risk,0.01
low_risk,691.8038
low_risk,431.1956
moderate_risk,618.27734
low_risk,504.51422
moderate_risk,642.78064
low_risk,442.2774
low_risk,433.19055
low_risk,593.0109
moderate_risk,804.4776
moderate_risk,304.3513
low_risk,669.4265
moderate_risk,84.23443
low_risk,411.88513
low_risk,571.9307
low_risk,451.81223
moderate_risk,235.12372
moderate_risk,827.3495
low_risk,674.6903
low_risk,600.4942
low_risk,591.4732
moderate_risk,511.4613
moderate_risk,690.0488
moderate_risk,779.0959
low_risk,305.8908
moderate_risk,882.8973
low_risk,494.28723
low_risk,166.80136
low_risk,258.0551
low_risk,556.1011
low_risk,327.67685
low_risk,420.64523
low_risk,237.54822
moderate_risk,967.393
moderate_risk,498.63696
low_risk,660.17084
low_risk,46.93199
low_risk,596.0356
moderate_risk,896.8372
moderate_risk,596.1338
moderate_risk,745.8293
moderate_risk,376.72336
low_risk,331.89517
low_risk,600.39996
low_risk,52.393593
low_risk,316.23346
low_risk,299.46957
moderate_risk,754.2211
low_risk,659.2776
moderate_risk,734.1929
moderate_risk,949.2872
moderate_risk,943.6159
moderate_risk,922.62976
low_risk,623.43243
moderate_risk,169.14238
low_risk,397.52185
moderate_risk,710.9113
moderate_risk,153.78395
moderate_risk,432.54422
moderate_risk,726.7319
low_risk,471.0958
moderate_risk,284.7959
moderate_risk,434.5823
low_risk,390.20422
low_risk,568.13885
low_risk,523.3781
low_risk,492.90625
moderate_risk,913.4353
moderate_risk,711.1508
low_risk,315.7526
moderate_risk,635.4198
low_risk,575.42883
low_risk,45.58617
moderate_risk,595.7016
low_risk,527.5823
moderate_risk,644.1328
moderate_risk,0.01
low_risk,653.5312
low_risk,224.61125
moderate_risk,774.6103
moderate_risk,783.10187
moderate_risk,732.8384
moderate_risk,225.9735
low_risk,249.51224
low_risk,652.4212
